title,item_code,division_id,vendor_id,status,mrp,barcode,brand,created_at,updated_at,category_id,section_id,,
ORBIT COMPLETE PEPPERMINT 14PCS SUGARFREE GUM,BM28531,FMCG FOOD,Radhika Import Export,Non Extinct,144,42124504,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
ORBIT COMPLETE SPEARMINT 14PCS SUGARFREE GUM,BM28532,FMCG FOOD,Radhika Import Export,Non Extinct,144,42174318,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
AMUL FRESH CREAM 200ML,BM16000,DAIRY,Gourmet Vienna Trading,Non Extinct,98,8.90126E+12,,6/20/2017 10:56,6/20/2017 10:56,,FRESH DAIRY,,
SPRITE CAN 355ML,BM66217,FMCG FOOD,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,110,5.449E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
NUTELLA FERRERO HAZELNUT COCOA SPREAD 180G,BM48900,FMCG FOOD,General Marketing (FOOD),Non Extinct,385,80177425,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
KOKA NOODLES SPICY SHRIMP 70G,BM14174,FMCG FOOD,Radhika Import Export,Non Extinct,126,8.88806E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
NIVEA ANTI-ACNE MOISTURISING GEL 50ML,BM67219,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,350,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
GODREJ NUPUR MEHENDI 500G,BM21248,FMCG H&B,Atlantic Enterprises Pvt.Ltd ( GODREJ ),Non Extinct,208,8.90102E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
WHISKAS CAT FOOD OCEAN FISH FLAVOUR 480GM,BM20460,FMCG FOOD,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,336,9.31002E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
WHISKAS CAT FOOD GOURMET SEAFOOD FLAVOUR 480GM,BM20462,FMCG FOOD,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,336,8.8533E+12,,6/20/2017 10:56,6/20/2017 10:56,,PET FOOD,,
PEPSODENT GERMI CHECK HEALTHY FRESH 200GM,BM68060,FMCG H&B,Matrix Distributors Pvt. Ltd. Uniliver,Non Extinct,100,8.90103E+12,,6/20/2017 10:56,6/20/2017 10:56,,ORAL CARE,,
PREETI CHICKEN PIZZA NOODLES 70GM,BM65646,FMCG FOOD,Asian Thai Foods Pvt. Ltd.,Non Extinct,15,9.506E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
PRINGLES SOUR CREAM ONION 169G,BM47036,FMCG FOOD,General Marketing (FOOD),Non Extinct,275,38000845000,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
PASEO TOILET TISSUE 2PLY 220'S (10+2 ROLLS),BM68010,FMCG H&H,Chokhani International,Non Extinct,780,8.99305E+12,,6/20/2017 10:56,6/20/2017 10:56,,PAPER & TISSUE,,
TUDOR GOLD MOMENTS 155G,BM22670,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,510,9.55603E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
JOY LIP GUARD 12G,BM28864,FMCG H&B,Joy Cosmetics Center,Non Extinct,40,8.90404E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEAUTY AIDS,,
LAUGHING COW LAVACHE CHEESE--12P 200GMS,BM13452,DAIRY,Chokhani Enterprises APS,Non Extinct,420,3.07378E+12,,6/20/2017 10:56,6/20/2017 10:56,,FRESH DAIRY,,
SAVORY PEANUT BUTTER CRUNCHY 340G,BM49506,FMCG FOOD,Shubha Shree Enterprises,Non Extinct,186,8.90009E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
CAPTAIN KID CRUNCHY PEANUT BUTTER 680G,BM49507,FMCG FOOD,Shubha Shree Enterprises,Non Extinct,344,8.90009E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPREADS,,
MACTTEA SALTED TEA 3 IN 1 BAGS 20SACHETS,BM68048,FMCG FOOD,Shtkona Enterprises,Non Extinct,330,8.88729E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
POCOLOCO CONQUESO SAUCE 300G,BM22723,FMCG FOOD,Radhika Import Export,Non Extinct,408,5.41251E+12,,6/20/2017 10:56,6/20/2017 10:56,,KETCHUP/DRESSING,,
EVIAN WATER 750G,BM22729,FMCG FOOD,Radhika Import Export,Non Extinct,216,3.06832E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
RAMBUTAN,BM9091,FRESH,G.T.FRUIT CENTER (P).LTD.,Extinct,480,2084,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
HEAD & SHOULDERS FOR HER ANTI-HAIRFALL SHAMPOO 350ML,BM46754,FMCG H&B,General Marketing,Non Extinct,299,4.90243E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
CHIKOO,BM9094,FRESH,Fresh Vegetable & Fruit Centre,Extinct,130,2087,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
DATES,BM9098,FRESH,F & V Supplier- Local Fruits,Extinct,159,2091,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
AMALA,BM9099,FRESH,F & V Supplier- Local Fruits,Extinct,70,2092,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
DETTOL ANTISEPTIC GERMICIDAL 500ML,BM62762,FMCG H&B,KAP Traders Pvt. Ltd,Non Extinct,208,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,OTC NON FOOD,,
7 UP 2.25L,BM60604,FMCG FOOD,Barun Beverage Pvt.Ltd.,Non Extinct,180,8.90208E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
LINDT LINDOR MINI CORNET MILK 50GM,BM68206,FMCG FOOD,Asian Distributors Pvt. Ltd.,Non Extinct,250,8.00334E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
KOKA BOWL INSTANT NOODLES SEAFOOD 90G,BM14180,FMCG FOOD,Radhika Import Export,Non Extinct,138,8.88806E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
KOKA BOWL INSTANT NOODLES TOMYAM 90G,BM14181,FMCG FOOD,Radhika Import Export,Extinct,138,8.88806E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
COCO HAZELNUTS MILK CHOCO 200G,BM22673,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,280,8.99701E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
BBEAUTY FORMULA FACE WIPES - APRICOT  30S,BM13806,FMCG H&B,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,193,5.01225E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
SELVA PASTA NO.12 FARNALLE 500 GMS,BM10050,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,110,8.69089E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
SELVA PASTA NO.47 CELENTANI 500 GMS,BM10054,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,110,8.69089E+12,,6/20/2017 10:56,6/20/2017 10:56,,PASTA & VERMICELLI,,
DOVE BODY WASH DEEPLY NOURISHING 250ML,BM66714,FMCG H&B,G.D. International Pvt.Ltd (BF+VALOR),Non Extinct,242,8.71256E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
AGNESI BOLOGNESE SAUCE 400 GM,BM7640,FMCG FOOD,Zodiac Marketing Pvt.Ltd,Non Extinct,472,8052527,,6/20/2017 10:56,6/20/2017 10:56,,SAUCE & VINEGAR,,
NIVEA SUN LOTION SPF20 - 125ML,BM21054,FMCG H&B,Holy Nepal Enterprises\PK Impex\Shiv Shakti Marketing Pvt. Ltd.,Non Extinct,360,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
MEIJI HELLO PANDA CHOCOLATE FILLING BISCUITS 57.5G,BM27276,FMCG FOOD,Radhika Import Export,Non Extinct,120,8.88808E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
MEIJI HELLO PANDA CHOCOLATE FILLING CHOCOLATE BISCUITS 50G,BM27277,FMCG FOOD,Radhika Import Export,Non Extinct,120,8.88808E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
DIET COKE CAN 300ML,BM63421,FMCG FOOD,Krishna Nepal Trading Pvt. Ltd. (Coke),Non Extinct,75,8.90176E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
ENERGIZER ALKALINE BATTERY MAX C SIZE,BM10141,HWPFL,Nepal Overseas Marketing P. Ltd,Non Extinct,350,8.88802E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME,,
PASEO TOILET TISSUE 3PLY 200'S 10 ROLLS,BM68012,FMCG H&H,Chokhani International,Non Extinct,650,8.99305E+12,,6/20/2017 10:56,6/20/2017 10:56,,PAPER & TISSUE,,
KHAO SHONG NON DAIRY CREAMER 500G,BM1067,FMCG FOOD,Akhil Trading Concern Pvt.Ltd,Non Extinct,265,8.8521E+12,,6/20/2017 10:56,6/20/2017 10:56,,MILK PRODUCTS,,
JACK DAINEL - 75CL,BM19523,LIQUOR & TOBACCO,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,4325,82184090466,,6/20/2017 10:56,6/20/2017 10:56,,WHISKY,,
VOCHELLE HAZELNUTS 180G (SQ TIN),BM25889,FMCG FOOD,Radhika Import Export,Non Extinct,720,9.55605E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
DARRYS FANCY STRAWBERRY FLAVOUR 40G,BM25897,FMCG FOOD,Radhika Import Export,Non Extinct,62,9.55605E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
DARRYS FANCY BLACKCURRENT FLAVOUR 40G,BM25898,FMCG FOOD,Radhika Import Export,Non Extinct,62,9.55605E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
HIMALAYA BABY POWDER 100G,BM58058,FMCG H&B,Samar Sijan Enterprises,Non Extinct,104,8.90114E+12,,6/20/2017 10:56,6/20/2017 10:56,,BABY NEEDS,,
NIVEA WHITENING CREAM (INNER CELL REPAIR) 100ML,BM21053,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,230,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
MEIJI YAN YAN CREAMY CHOCO HAZELNUT DIP BISCUIT SNACK 57G,BM27279,FMCG FOOD,Radhika Import Export,Non Extinct,120,8.88808E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
MEIJI YAN YAN VANILLA DIP BISCUIT SNACK 50G,BM27281,FMCG FOOD,Radhika Import Export,Non Extinct,120,8.88808E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
GOSSIPS ( R ) CABERNET SAUVIGNON WINE 75CL,BM20903,LIQUOR & TOBACCO,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,1240,9.31375E+12,,6/20/2017 10:56,6/20/2017 10:56,,WINES,,
GOSSIPS ( W ) SEMILLON SAUVIGNON BLANC WINE 75CL,BM20905,LIQUOR & TOBACCO,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,1240,9.31375E+12,,6/20/2017 10:56,6/20/2017 10:56,,WINES,,
VOCHELLE ALMONDS 180G (SQ TIN),BM25888,FMCG FOOD,Radhika Import Export,Non Extinct,720,9.55605E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
SIMPLY THERAPY 2 IN 1 FLORAL LILAC 400ML,BM30487,FMCG H&H,Nepal Overseas Marketing P. Ltd,Non Extinct,134,8.6991E+12,,6/20/2017 10:56,6/20/2017 10:56,,PESTICIDES/FRESHENERS,,
SCORCH BRITE SCRUB SPONGE 2.4*3.35,BM67905,FMCG H&H,Nepal Overseas Marketing P. Ltd,Non Extinct,40,8.85927E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOUSEHOLD CLEANING,,
SCORCH BRITE SCRUB SPONGE 75*100,BM67906,FMCG H&H,Nepal Overseas Marketing P. Ltd,Non Extinct,90,8.8503E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOUSEHOLD CLEANING,,
CHABAA ALOE VERA JUICE DRINK CAN 230ML,BM62614,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,55,8.85476E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
NIVEA UV PROTECTION BODY LOTION  250ML,BM17280,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,250,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
CHABAA CAN JUICE MANGO 230ML,BM23511,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,55,8.85476E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
GULLON O2 MINI COOKIES 100G,BM24253,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,100,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
SPRITE PET 500ML,BM63433,FMCG FOOD,Krishna Nepal Trading Pvt. Ltd. (Coke),Non Extinct,70,8.90176E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
DENIM DEO SPRAY MUSK 150ML GI,BM17594,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,224,7.64013E+12,,6/20/2017 10:56,6/20/2017 10:56,,DEOS & PERFUME,,
MAAZA MANGO JUICE 600ML,BM55464,FMCG FOOD,Krishna Nepal Trading Pvt. Ltd. (Coke),Non Extinct,75,8.90176E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
HIMALAYA BABY POWDER 400G,BM58060,FMCG H&B,Samar Sijan Enterprises,Non Extinct,288,8.90114E+12,,6/20/2017 10:56,6/20/2017 10:56,,BABY NEEDS,,
HIMALAYA GENTLE BABY WIPES 72PCS,BM58077,FMCG H&B,Samar Sijan Enterprises,Non Extinct,296,8.90114E+12,,6/20/2017 10:56,6/20/2017 10:56,,BABY NEEDS,,
CREATIVES WHAT`S DIFFERENT 692,BM15757,DUMP,Raja Ram \ Priya Trade Link,Extinct,276,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
GATSBY WATER GLOSS WETLOOK SOFT HAIR STYLING GEL 150G,BM24313,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,132,4.90281E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
CREATIVES WHOS HIDING ? 949,BM15764,DUMP,Raja Ram \ Priya Trade Link,Extinct,276,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
CREATIVES WHATS MY OPPOSITE NEW 619,BM15761,DUMP,Raja Ram \ Priya Trade Link,Extinct,276,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
CREATIVES WHAT DOES NOT BELONG 617,BM15758,DUMP,Raja Ram \ Priya Trade Link,Extinct,276,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
ORION MARINE BOY CHOCOLATE BISCUITS 37.5GM,BM67836,FMCG FOOD,LIFE CARE DISTRIBUTORS PRIVATE LIMITED,Non Extinct,100,4.60708E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
EVIAN WATER 330ML,BM28528,FMCG FOOD,Radhika Import Export,Non Extinct,108,3.06832E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
SOYABEAN GREEN,BM8969,FRESH,F & V Supplier- Local Vegetable,Non Extinct,90,1061,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
MUSHROOM,BM8978,FRESH,F & V Supplier- Local Vegetable,Non Extinct,52,1070,,6/20/2017 10:56,6/20/2017 10:56,,FRESH FRUIT & VEGETABLE,,
DOVE CREAM BEAUTY BATHING  BAR SOAP 3X 100GM,BM66119,FMCG H&B,Elida Nepal Limited,Non Extinct,278,8.90103E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
QUEEN SWEET RAINBOW SANDWICH SHAPE 55G,BM31049,FMCG FOOD,S and Suppliers \ Pratik Intl,Non Extinct,75,8.85203E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
FRAGATA OLIVES PITTED BLACK 935G,BM11688,FMCG FOOD,Subha Shingal International,Non Extinct,518,8.41013E+12,,6/20/2017 10:56,6/20/2017 10:56,,PICKLES & CHUTNEY,,
VOCHELLE FRUIT & NUTS 180G (SQ TIN),BM25887,FMCG FOOD,Radhika Import Export,Non Extinct,630,9.55605E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
CREATIVES LOOK & LEARN BOARD BOOK- VEGETABLES 0518,BM15686,DUMP,Raja Ram \ Priya Trade Link,Extinct,76,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
CREATIVES LOOK & LEARN BOARD BOOK- WILD ANIMALS 0524,BM15687,DUMP,Raja Ram \ Priya Trade Link,Extinct,76,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
DETTOL SKIN CARE HANDWASH 225ML PLUS SANDI PACK FREE,BM19794,FMCG H&B,KAP Traders Pvt. Ltd,Extinct,118,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
NIVEA CLEANSING FOAM 100G,BM22981,FMCG H&B,Holy Nepal Enterprises\PK Impex\Shiv Shakti Marketing Pvt. Ltd.,Non Extinct,250,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
NIVEA FOR MEN WHITENING MOISTURISER 40ML,BM25762,FMCG H&B,Holy Nepal Enterprises\PK Impex\Shiv Shakti Marketing Pvt. Ltd.,Non Extinct,350,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
NIVEA SPARKLING WHITE WHITENING SCRUB 100G,BM25767,FMCG H&B,Krishna Nepal Trading Pvt. Ltd. ( Nivea),Non Extinct,260,4.00581E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
DANIMA CHERIR CHOCOLATE TIN 175GM,BM66802,FMCG FOOD,Kunj Trading Pvt. Ltd.,Non Extinct,555,8.90801E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
NISSIN NOODLE CUP SPICED CHICKEN 70GM,BM68677,FMCG FOOD,Asian Distributors Pvt. Ltd. (NISSIN),Non Extinct,110,8.90101E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
NISSIN NOODLE CUP MAZEDAAR MASALA 70GM,BM68678,FMCG FOOD,Asian Distributors Pvt. Ltd. (NISSIN),Non Extinct,110,8.90101E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
SAFFOLA GOLD RICE OIL 5L,BM60293,STAPLE,Krishna Nepal Trading Pvt. Ltd.(MARICO),Non Extinct,1425,8.90109E+12,,6/20/2017 10:56,6/20/2017 10:56,,EDIBLE OIL,,
GOSSIPS ( R ) MERLOT WINE 75CL,BM20901,LIQUOR & TOBACCO,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,1240,9.31375E+12,,6/20/2017 10:56,6/20/2017 10:56,,WINES,,
GOSSIPS ( R ) CABERNET MERLOT WINE 75CL,BM20902,LIQUOR & TOBACCO,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,1240,9.31375E+12,,6/20/2017 10:56,6/20/2017 10:56,,WINES,,
TANGO MILK CHOC FRUITS & NUTS WRAP 140G,BM26958,FMCG FOOD,Khetan Overseas\Nikhil & Brothers\Suprime Mktg\Basanta Chemicals,Non Extinct,190,9.55603E+12,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
NONG SHIM UDON NOODLES 276G,BM18586,FMCG FOOD,Jay Bhole Baba International\Sudin Int'l\Ant Collection\ Jay Shambhu Intl,Non Extinct,322,31146157334,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
GULLON O2 MINI CHOCOLATE COOKIES 100G,BM24251,FMCG FOOD,G.D. International Pvt.Ltd \ GSM Trade link \ Mayur Impex \ Balajee Trading Concern,Non Extinct,100,8.41038E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
KNORR FLORIDA SPRING VEGETABLE SOUP 900ML,BM16992,FMCG FOOD,Radhika Import Export,Non Extinct,216,8.71257E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
ORION CHOCO BOY  SAFARI CHOCOLATE BISCUITS 42GM,BM67837,FMCG FOOD,LIFE CARE DISTRIBUTORS PRIVATE LIMITED,Non Extinct,100,4.60708E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
CREATIVES TWO FACED CLOCK 655,BM15755,DUMP,Raja Ram \ Priya Trade Link,Extinct,138,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
ROYALTY APPLE SPARKLING CELEBRATION DRINK 75CL,BM28552,FMCG FOOD,Radhika Import Export,Non Extinct,360,5.03262E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
ODONIL ROOM FRESHENER JASMINE FRESH 300ML,BM60083,FMCG H&H,Rawal Marketing (CCD),Non Extinct,224,8.90121E+12,,6/20/2017 10:56,6/20/2017 10:56,,PESTICIDES/FRESHENERS,,
EVEREST CHHOLE MASALA 50G,BM24325,STAPLE,Malla & Malla Impex,Non Extinct,65,8.90179E+12,,6/20/2017 10:56,6/20/2017 10:56,,SPICES,,
NESCAFE RED CUP 45G,BM27830,FMCG FOOD,S and Suppliers \ Pratik Intl,Non Extinct,160,8.85013E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
SUNSILK SHAMPOO HAIR FALL SOLUTION (GOLDEN) 350ML,BM28079,FMCG H&B,Unilever Nepal Limited,Non Extinct,260,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
FAIR & LOVELY MULTI VITAMIN 50G,BM27962,FMCG H&B,Unilever Nepal Limited,Non Extinct,130,8.908E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
HYUNDAI CJC-999 MIC HEADPHONE,BM15851,DUMP,Raja Ram \ Priya Trade Link,Extinct,851,6.94171E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
HYUNDAI CJC-990 MIC HEADPHONE,BM15850,DUMP,Raja Ram \ Priya Trade Link,Extinct,851,6.94171E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
HYUNDAI CJC-860A MIC HEADPHONE,BM15848,DUMP,Raja Ram \ Priya Trade Link,Extinct,851,6.93504E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
HYUNDAI CJC-880 MIC HEADPHONE,BM15847,DUMP,Raja Ram \ Priya Trade Link,Extinct,1048,6.93504E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
HYUNDAI CJC-850 MIC HEADPHONE,BM15845,DUMP,Raja Ram \ Priya Trade Link,Extinct,557,6.93504E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
CREATIVES ANIMALS FAMILY THEIRS HOME&SOUND 622,BM15597,DUMP,Raja Ram \ Priya Trade Link,Extinct,390,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
CREATIVES ANIMAL PUZZLE NO-6 706,BM15596,DUMP,Raja Ram \ Priya Trade Link,Extinct,228,8.90187E+12,,6/20/2017 10:56,6/20/2017 10:56,,DUMP,,
NISSIN NOODLE CUP VEGGI MANCHOW 70GM,BM68679,FMCG FOOD,Asian Distributors Pvt. Ltd. (NISSIN),Non Extinct,110,8.90101E+12,,6/20/2017 10:56,6/20/2017 10:56,,NOODLES & SOUP,,
RUSLAN VODKA 750ML,BM48773,LIQUOR & TOBACCO,T.T.A. Trading Pvt. Ltd.,Non Extinct,1200,8.906E+12,,6/20/2017 10:56,6/20/2017 10:56,,VODKA,,
WEIKFIELD JELLY CRYSTALS 90G (RASPBERRY FLAVOUR),BM15885,FMCG FOOD,Malla & Malla Impex,Non Extinct,77,8.90181E+12,,6/20/2017 10:56,6/20/2017 10:56,,HOME BAKE,,
KINDER JOY WITH SUPRISE FOR BOYS 20G,BM60917,FMCG FOOD,General Marketing (FOOD),Non Extinct,80,80974482,,6/20/2017 10:56,6/20/2017 10:56,,CONFECTIONARY,,
PRINGLES POTATO CHIPS ORIGINAL 134G,BM66807,FMCG FOOD,General Marketing (FOOD),Non Extinct,225,8.88647E+12,,6/20/2017 10:56,6/20/2017 10:56,,SNACKS/SAVOURIES,,
DETTOL REENERGIZE LIQUID HAND WASH CP 900ML,BM62918,FMCG H&B,KAP Traders Pvt. Ltd,Extinct,304,8.9014E+12,,6/20/2017 10:56,6/20/2017 10:56,,SKIN CARE,,
MEIJI HELLO PANDA STRAWBERRY FILLING BISCUITS 57.5G,BM27274,FMCG FOOD,Radhika Import Export,Non Extinct,120,8.88808E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
DOVE HAIRFAL RESCUE THERAPY SHAMPOO 650M,BM66118,FMCG H&B,Elida Nepal Limited,Non Extinct,688,8.90103E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
NESTLE CERELAC MULTIGRAIN 5 FRUITS STAGE 4 300G,BM49678,FMCG FOOD,Nep trade Pvt. Ltd.,Non Extinct,390,8.90106E+12,,6/20/2017 10:56,6/20/2017 10:56,,BABY FOOD,,
SHOON FATT MAJESTIC ASSORTED BISCUIT 800G,BM27211,FMCG FOOD,Zodiac Marketing Pvt.Ltd,Non Extinct,684,9.55618E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
SHOON FATT SUMMER DAY ASSORTED BISCUIT 800G,BM27213,FMCG FOOD,Zodiac Marketing Pvt.Ltd,Non Extinct,684,9.55618E+12,,6/20/2017 10:56,6/20/2017 10:56,,BISCUITS,,
CHABAA CAN JUICE RED GRAPE 230ML,BM23513,FMCG FOOD,Allied Continental\TS Impex\Trinity Exim\Allied Food\Yash Traders,Non Extinct,55,8.85476E+12,,6/20/2017 10:56,6/20/2017 10:56,,BEVERAGE,,
KAMINOMOTO HAIR GROWTH TONIC (SILVER) 150ML,BM23871,FMCG H&B,Amlesh Enterprises \ A.D. Trade Link,Non Extinct,1265,4.98705E+12,,6/20/2017 10:56,6/20/2017 10:56,,HAIR CARE,,
KING BELL SWEET CHILLI SAUCE 350GM,BM24542,FMCG FOOD,Kantipur Marketing\Kamala Imports\Kamala Foods,Non Extinct,144,8.85267E+12,,6/20/2017 10:56,6/20/2017 10:56,,KETCHUP/DRESSING,,
